episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total,agent_2_total,agent_3_total
4683,500,0.0,10.0,0.02,2.0,4.0,0.5,3.5
4684,500,0.0,12.0,0.024,2.5,5.5,3.0,1.0
4685,500,0.0,9.5,0.019,1.5,2.0,5.0,1.0
4686,500,0.0,10.0,0.02,4.0,3.0,1.0,2.0
4687,500,0.0,7.5,0.015,1.5,2.0,1.0,3.0
4688,500,0.0,4.5,0.009,1.0,2.0,1.0,0.5
4689,500,0.0,15.5,0.031,4.5,4.0,1.0,6.0
4690,500,0.0,11.5,0.023,3.5,3.5,1.0,3.5
4691,500,0.0,8.5,0.017,5.0,1.0,1.0,1.5
4692,500,0.0,6.0,0.012,0.5,0.5,3.5,1.5
4693,500,0.0,6.5,0.013,2.0,3.0,0.5,1.0
4694,500,0.0,9.5,0.019,0.5,3.5,4.0,1.5
4695,500,0.0,6.0,0.012,2.5,2.5,0.5,0.5
4696,500,0.0,12.5,0.025,6.0,2.5,0.5,3.5
4697,500,0.0,5.5,0.011,1.0,1.0,3.0,0.5
4698,500,0.0,13.0,0.026,1.5,2.5,6.0,3.0
4699,500,0.0,6.5,0.013,3.0,1.5,1.5,0.5
4700,500,0.0,10.0,0.02,3.5,5.0,0.5,1.0
4701,500,0.0,6.5,0.013,0.5,1.5,0.5,4.0
4702,500,0.0,6.5,0.013,0.5,1.5,0.5,4.0
4703,500,0.0,4.0,0.008,0.5,1.5,0.5,1.5
4704,500,0.0,5.0,0.01,2.0,1.0,1.5,0.5
4705,500,0.0,10.0,0.02,1.5,3.5,1.5,3.5
4706,500,0.0,8.0,0.016,3.0,2.0,0.5,2.5
4707,500,0.0,4.5,0.009,1.5,1.5,1.0,0.5
4708,500,0.0,8.0,0.016,1.0,3.5,1.5,2.0
4709,500,0.0,9.5,0.019,2.0,4.0,1.5,2.0
4710,500,0.0,6.0,0.012,2.0,1.5,1.0,1.5
4711,500,0.0,8.0,0.016,2.0,1.5,1.5,3.0
4712,500,0.0,5.0,0.01,1.0,1.5,1.0,1.5
4713,500,0.0,3.5,0.007,0.5,0.5,0.5,2.0
4714,500,0.0,8.0,0.016,1.5,0.5,1.0,5.0
4715,500,0.0,10.0,0.02,2.0,2.5,2.5,3.0
4716,500,0.0,12.5,0.025,4.5,1.0,3.0,4.0
4717,500,0.0,11.0,0.022,3.0,4.5,0.5,3.0
4718,500,0.0,5.0,0.01,2.5,1.0,0.5,1.0
4719,500,0.0,9.0,0.018,0.5,1.5,3.5,3.5
4720,500,0.0,16.0,0.032,3.5,6.0,3.5,3.0
4721,500,0.0,13.0,0.026,3.5,4.5,1.5,3.5
4722,500,0.0,4.0,0.008,1.0,0.5,1.5,1.0
4723,500,0.0,7.0,0.014,1.5,1.0,4.0,0.5
4724,500,0.0,7.0,0.014,2.5,1.0,2.0,1.5
4725,500,0.0,5.0,0.01,1.5,0.5,2.0,1.0
4726,500,0.0,7.5,0.015,2.0,0.5,2.5,2.5
4727,500,0.0,4.5,0.009,0.5,1.0,2.5,0.5
4728,500,0.0,9.5,0.019,3.5,1.5,2.0,2.5
4729,500,0.0,8.0,0.016,2.5,2.0,3.0,0.5
4730,500,0.0,7.5,0.015,0.5,0.5,3.5,3.0
4731,500,0.0,6.0,0.012,1.5,1.0,3.0,0.5
4732,500,0.0,13.5,0.027,5.0,1.5,1.0,6.0
4733,500,0.0,10.5,0.021,5.0,3.5,0.5,1.5
4734,500,0.0,5.5,0.011,0.5,2.5,1.0,1.5
4735,500,0.0,5.0,0.01,1.0,2.0,0.5,1.5
4736,500,0.0,5.0,0.01,0.5,2.0,1.5,1.0
4737,500,0.0,11.0,0.022,3.0,6.0,1.5,0.5
4738,500,0.0,8.0,0.016,1.5,2.5,0.5,3.5
4739,500,0.0,7.0,0.014,2.5,1.5,2.5,0.5
4740,500,0.0,9.5,0.019,3.0,4.0,2.0,0.5
4741,500,0.0,8.0,0.016,0.5,3.5,2.5,1.5
4742,500,0.0,6.0,0.012,0.5,1.5,2.0,2.0
4743,500,0.0,3.0,0.006,0.5,0.5,1.5,0.5
4744,500,0.0,8.0,0.016,1.0,4.5,1.5,1.0
4745,500,0.0,10.0,0.02,0.5,4.5,2.0,3.0
4746,500,0.0,4.0,0.008,1.0,0.5,2.0,0.5
4747,500,0.0,6.0,0.012,2.0,2.0,1.5,0.5
4748,500,0.0,4.5,0.009,2.5,1.0,0.5,0.5
4749,500,0.0,7.5,0.015,1.5,2.5,2.5,1.0
4750,500,0.0,5.5,0.011,2.5,1.0,0.5,1.5
4751,500,0.0,7.0,0.014,1.0,2.5,1.5,2.0
4752,500,0.0,8.5,0.017,0.5,3.0,4.0,1.0
4753,500,0.0,14.5,0.029,1.0,4.5,2.5,6.5
4754,500,0.0,7.0,0.014,1.5,2.0,1.5,2.0
4755,500,0.0,9.5,0.019,2.0,3.0,2.5,2.0
4756,500,0.0,8.0,0.016,1.5,1.5,2.0,3.0
4757,500,0.0,8.5,0.017,4.5,0.5,1.0,2.5
4758,500,0.0,10.0,0.02,2.0,2.5,4.5,1.0
4759,500,0.0,5.5,0.011,1.5,1.0,2.0,1.0
4760,500,0.0,9.0,0.018,1.0,2.0,0.5,5.5
4761,500,0.0,9.5,0.019,2.5,3.0,1.0,3.0
4762,500,0.0,9.5,0.019,1.0,3.0,5.0,0.5
4763,500,0.0,15.5,0.031,4.0,4.5,2.0,5.0
4764,500,0.0,14.5,0.029,7.5,2.0,3.0,2.0
4765,500,0.0,8.5,0.017,0.5,2.0,1.0,5.0
4766,500,0.0,5.5,0.011,1.5,0.5,0.5,3.0
4767,500,0.0,11.0,0.022,2.0,0.5,6.5,2.0
4768,500,0.0,7.0,0.014,1.5,2.0,2.0,1.5
4769,500,0.0,10.5,0.021,2.5,1.5,4.0,2.5
4770,500,0.0,9.5,0.019,4.0,0.5,2.0,3.0
4771,500,0.0,10.5,0.021,7.0,1.0,0.5,2.0
4772,500,0.0,13.0,0.026,5.5,0.5,0.5,6.5
4773,500,0.0,4.5,0.009,0.5,1.0,2.0,1.0
4774,500,0.0,5.5,0.011,0.5,1.0,1.0,3.0
4775,500,0.0,7.5,0.015,0.5,1.5,3.0,2.5
4776,500,0.0,12.0,0.024,4.0,2.5,4.5,1.0
4777,500,0.0,10.0,0.02,3.0,0.5,4.0,2.5
4778,500,0.0,11.5,0.023,2.0,1.0,4.5,4.0
4779,500,0.0,5.0,0.01,1.0,1.5,2.0,0.5
4780,500,0.0,10.5,0.021,4.0,5.0,1.0,0.5
4781,500,0.0,9.5,0.019,0.5,3.0,3.5,2.5
4782,500,0.0,14.0,0.028,3.5,1.5,2.0,7.0
4783,500,0.0,13.0,0.026,3.5,4.0,1.0,4.5
4784,500,0.0,11.0,0.022,1.5,6.5,0.5,2.5
4785,500,0.0,8.0,0.016,4.5,1.5,1.5,0.5
4786,500,0.0,7.5,0.015,3.0,1.5,2.0,1.0
4787,500,0.0,3.5,0.007,1.0,0.5,1.0,1.0
4788,500,0.0,9.5,0.019,4.5,1.0,3.5,0.5
4789,500,0.0,7.0,0.014,2.0,2.5,1.0,1.5
4790,500,0.0,9.0,0.018,0.5,2.0,1.5,5.0
4791,500,0.0,13.5,0.027,3.0,3.0,3.5,4.0
4792,500,0.0,5.0,0.01,1.0,1.0,2.5,0.5
4793,500,0.0,4.5,0.009,2.5,0.5,1.0,0.5
4794,500,0.0,5.0,0.01,0.5,0.5,1.0,3.0
4795,500,0.0,6.0,0.012,0.5,0.5,2.5,2.5
4796,500,0.0,6.0,0.012,0.5,2.0,1.5,2.0
4797,500,0.0,7.0,0.014,3.0,0.5,2.5,1.0
4798,500,0.0,7.5,0.015,0.5,3.0,1.5,2.5
4799,500,0.0,12.0,0.024,2.5,3.0,3.0,3.5
4800,500,0.0,12.0,0.024,4.5,4.5,2.5,0.5
4801,500,0.0,11.0,0.022,2.0,3.0,4.0,2.0
4802,500,0.0,6.5,0.013,0.5,2.5,1.0,2.5
4803,500,0.0,12.5,0.025,5.0,0.5,2.5,4.5
4804,500,0.0,8.0,0.016,3.5,2.5,1.0,1.0
4805,500,0.0,6.0,0.012,0.5,3.0,1.0,1.5
4806,500,0.0,14.0,0.028,4.0,4.5,0.5,5.0
4807,500,0.0,11.0,0.022,2.0,3.5,3.5,2.0
4808,500,0.0,6.5,0.013,0.5,1.5,1.5,3.0
4809,500,0.0,9.5,0.019,2.5,1.5,3.5,2.0
4810,500,0.0,9.5,0.019,1.5,2.5,4.5,1.0
4811,500,0.0,10.0,0.02,4.0,2.0,0.5,3.5
4812,500,0.0,12.5,0.025,2.5,1.5,5.5,3.0
4813,500,0.0,11.0,0.022,3.0,4.0,2.5,1.5
4814,500,0.0,7.5,0.015,1.0,4.0,1.5,1.0
4815,500,0.0,6.0,0.012,1.0,2.0,0.5,2.5
4816,500,0.0,7.0,0.014,1.5,2.0,1.0,2.5
4817,500,0.0,7.5,0.015,0.5,1.5,4.0,1.5
4818,500,0.0,16.5,0.033,3.5,0.5,3.0,9.5
4819,500,0.0,3.5,0.007,0.5,1.0,1.5,0.5
4820,500,0.0,7.0,0.014,1.0,2.5,2.0,1.5
4821,500,0.0,8.5,0.017,3.5,0.5,0.5,4.0
4822,500,0.0,7.5,0.015,2.5,0.5,3.0,1.5
4823,500,0.0,8.0,0.016,2.0,2.0,0.5,3.5
4824,500,0.0,10.5,0.021,0.5,5.5,3.5,1.0
4825,500,0.0,5.0,0.01,0.5,0.5,2.5,1.5
4826,500,0.0,5.5,0.011,0.5,0.5,2.0,2.5
4827,500,0.0,9.5,0.019,4.5,1.0,3.5,0.5
4828,500,0.0,4.0,0.008,0.5,0.5,1.0,2.0
4829,500,0.0,10.5,0.021,2.5,6.5,1.0,0.5
4830,500,0.0,9.0,0.018,4.0,0.5,3.0,1.5
4831,500,0.0,13.5,0.027,1.5,0.5,5.5,6.0
4832,500,0.0,4.0,0.008,0.5,2.0,1.0,0.5
4833,500,0.0,11.0,0.022,1.0,2.5,5.5,2.0
4834,500,0.0,6.0,0.012,0.5,3.0,1.5,1.0
4835,500,0.0,9.0,0.018,1.0,0.5,3.0,4.5
4836,500,0.0,11.5,0.023,1.5,4.5,3.0,2.5
4837,500,0.0,5.0,0.01,1.5,1.0,1.0,1.5
4838,500,0.0,7.5,0.015,1.0,4.0,0.5,2.0
4839,500,0.0,7.5,0.015,2.0,2.0,2.0,1.5
4840,500,0.0,8.0,0.016,4.5,1.0,2.0,0.5
4841,500,0.0,9.5,0.019,1.0,1.5,6.5,0.5
4842,500,0.0,10.0,0.02,2.5,1.5,2.0,4.0
4843,500,0.0,4.5,0.009,1.5,1.0,1.0,1.0
4844,500,0.0,7.0,0.014,0.5,1.0,1.0,4.5
4845,500,0.0,7.0,0.014,3.0,2.0,1.0,1.0
4846,500,0.0,7.5,0.015,0.5,4.0,2.5,0.5
4847,500,0.0,5.5,0.011,0.5,2.0,1.0,2.0
4848,500,0.0,11.0,0.022,1.5,1.5,5.0,3.0
4849,500,0.0,9.0,0.018,3.5,2.5,1.5,1.5
4850,500,0.0,4.5,0.009,1.0,1.0,1.0,1.5
4851,500,0.0,6.5,0.013,1.0,2.5,1.5,1.5
4852,500,0.0,8.5,0.017,2.5,1.0,3.0,2.0
4853,500,0.0,8.0,0.016,2.0,3.5,1.0,1.5
4854,500,0.0,5.5,0.011,0.5,0.5,2.0,2.5
4855,500,0.0,6.0,0.012,2.0,1.0,1.0,2.0
4856,500,0.0,8.5,0.017,2.0,2.5,3.5,0.5
4857,500,0.0,13.0,0.026,6.5,3.0,1.5,2.0
4858,500,0.0,6.0,0.012,0.5,1.5,3.5,0.5
4859,500,0.0,9.5,0.019,1.0,1.5,4.0,3.0
4860,500,0.0,2.5,0.005,1.0,0.5,0.5,0.5
4861,500,0.0,6.5,0.013,1.0,3.5,1.5,0.5
4862,500,0.0,8.0,0.016,4.0,3.0,0.5,0.5
4863,500,0.0,15.5,0.031,5.0,4.5,3.5,2.5
4864,500,0.0,6.0,0.012,0.5,1.5,2.5,1.5
4865,500,0.0,8.0,0.016,1.0,4.0,1.0,2.0
4866,500,0.0,7.5,0.015,2.0,2.0,0.5,3.0
4867,500,0.0,8.5,0.017,0.5,2.0,2.0,4.0
4868,500,0.0,8.0,0.016,2.5,4.0,0.5,1.0
4869,500,0.0,16.0,0.032,4.0,2.5,4.5,5.0
4870,500,0.0,14.0,0.028,5.5,5.5,2.5,0.5
4871,500,0.0,9.0,0.018,0.5,1.0,4.0,3.5
4872,500,0.0,5.0,0.01,0.5,2.5,0.5,1.5
4873,500,0.0,11.0,0.022,1.5,5.0,3.5,1.0
4874,500,0.0,10.0,0.02,2.0,4.0,0.5,3.5
4875,500,0.0,14.0,0.028,2.0,4.0,3.5,4.5
4876,500,0.0,7.5,0.015,3.0,2.0,0.5,2.0
4877,500,0.0,7.5,0.015,2.0,1.5,2.5,1.5
4878,500,0.0,9.5,0.019,1.5,3.0,2.0,3.0
4879,500,0.0,6.5,0.013,3.0,1.0,2.0,0.5
4880,500,0.0,9.0,0.018,5.0,2.0,0.5,1.5
4881,500,0.0,8.5,0.017,1.0,4.0,1.5,2.0
4882,500,0.0,10.0,0.02,1.5,1.0,5.5,2.0
4883,500,0.0,10.5,0.021,0.5,2.5,6.0,1.5
4884,500,0.0,11.0,0.022,3.5,1.5,2.5,3.5
4885,500,0.0,8.5,0.017,0.5,2.0,4.5,1.5
4886,500,0.0,14.5,0.029,3.5,3.5,2.0,5.5
4887,500,0.0,9.5,0.019,1.0,1.5,2.5,4.5
4888,500,0.0,4.5,0.009,0.5,1.0,1.0,2.0
4889,500,0.0,9.5,0.019,4.0,1.5,3.5,0.5
4890,500,0.0,8.5,0.017,3.0,2.5,2.5,0.5
4891,500,0.0,6.0,0.012,0.5,3.0,0.5,2.0
4892,500,0.0,9.5,0.019,2.5,5.0,0.5,1.5
4893,500,0.0,9.5,0.019,1.5,0.5,3.0,4.5
4894,500,0.0,7.5,0.015,0.5,2.5,0.5,4.0
4895,500,0.0,8.0,0.016,1.5,1.0,4.5,1.0
4896,500,0.0,8.0,0.016,0.5,2.5,3.0,2.0
4897,500,0.0,15.5,0.031,5.5,1.5,2.5,6.0
4898,500,0.0,7.5,0.015,1.5,4.5,1.0,0.5
4899,500,0.0,2.5,0.005,0.5,0.5,1.0,0.5
4900,500,0.0,10.5,0.021,2.0,3.0,3.0,2.5
4901,500,0.0,15.5,0.031,3.0,3.0,6.5,3.0
4902,500,0.0,10.0,0.02,3.5,3.0,3.0,0.5
4903,500,0.0,11.5,0.023,3.5,4.0,3.0,1.0
4904,500,0.0,8.5,0.017,2.0,0.5,4.0,2.0
4905,500,0.0,5.5,0.011,1.0,2.0,2.0,0.5
4906,500,0.0,10.0,0.02,6.0,1.5,1.0,1.5
4907,500,0.0,13.0,0.026,3.5,4.0,0.5,5.0
4908,500,0.0,14.5,0.029,4.0,4.0,1.5,5.0
4909,500,0.0,6.0,0.012,1.5,1.5,2.5,0.5
4910,500,0.0,8.0,0.016,2.0,3.5,1.0,1.5
4911,500,0.0,5.5,0.011,2.0,1.0,2.0,0.5
4912,500,0.0,6.0,0.012,1.0,3.0,0.5,1.5
4913,500,0.0,6.5,0.013,1.0,1.5,3.5,0.5
4914,500,0.0,9.0,0.018,3.5,1.5,1.5,2.5
4915,500,0.0,9.5,0.019,2.0,4.5,0.5,2.5
4916,500,0.0,5.0,0.01,0.5,2.0,0.5,2.0
4917,500,0.0,6.0,0.012,1.0,3.0,1.0,1.0
4918,500,0.0,7.0,0.014,1.0,3.5,2.0,0.5
4919,500,0.0,2.5,0.005,0.5,1.0,0.5,0.5
4920,500,0.0,10.5,0.021,1.5,3.0,0.5,5.5
4921,500,0.0,13.0,0.026,5.5,1.5,5.5,0.5
4922,500,0.0,4.0,0.008,0.5,0.5,2.5,0.5
4923,500,0.0,2.5,0.005,0.5,1.0,0.5,0.5
4924,500,0.0,4.0,0.008,1.0,1.0,1.0,1.0
4925,500,0.0,4.5,0.009,1.0,0.5,1.0,2.0
4926,500,0.0,7.5,0.015,3.5,1.0,2.0,1.0
4927,500,0.0,7.5,0.015,3.0,0.5,2.5,1.5
4928,500,0.0,11.5,0.023,5.0,2.5,0.5,3.5
4929,500,0.0,8.0,0.016,5.0,0.5,1.5,1.0
4930,500,0.0,8.0,0.016,4.0,1.5,0.5,2.0
4931,500,0.0,9.0,0.018,3.0,1.0,3.0,2.0
4932,500,0.0,6.5,0.013,1.5,1.5,2.0,1.5
4933,500,0.0,4.0,0.008,0.5,1.0,0.5,2.0
4934,500,0.0,7.5,0.015,0.5,2.0,3.5,1.5
4935,500,0.0,8.0,0.016,0.5,5.0,0.0,2.5
4936,500,0.0,10.0,0.02,3.5,1.0,2.5,3.0
4937,500,0.0,11.0,0.022,1.5,3.5,4.5,1.5
4938,500,0.0,6.5,0.013,1.5,2.5,0.5,2.0
4939,500,0.0,7.0,0.014,2.0,2.0,1.5,1.5
4940,500,0.0,8.0,0.016,2.0,2.0,1.5,2.5
4941,500,0.0,5.0,0.01,0.5,1.0,0.5,3.0
4942,500,0.0,8.0,0.016,0.5,1.5,1.0,5.0
4943,500,0.0,5.0,0.01,2.0,1.0,1.5,0.5
4944,500,0.0,13.0,0.026,3.5,0.5,2.0,7.0
4945,500,0.0,9.5,0.019,4.0,1.0,1.5,3.0
4946,500,0.0,7.0,0.014,1.0,0.5,3.5,2.0
4947,500,0.0,10.5,0.021,2.0,1.0,1.5,6.0
4948,500,0.0,8.5,0.017,1.5,0.5,5.0,1.5
4949,500,0.0,8.5,0.017,2.5,3.0,1.0,2.0
4950,500,0.0,8.5,0.017,1.5,3.0,2.0,2.0
4951,500,0.0,5.5,0.011,1.0,1.5,2.0,1.0
4952,500,0.0,7.0,0.014,1.0,1.0,1.0,4.0
4953,500,0.0,5.5,0.011,1.0,3.0,0.5,1.0
4954,500,0.0,11.0,0.022,4.5,1.0,3.5,2.0
4955,500,0.0,6.5,0.013,3.0,0.5,2.5,0.5
4956,500,0.0,5.5,0.011,0.5,4.0,0.5,0.5
4957,500,0.0,4.5,0.009,0.5,2.0,0.5,1.5
4958,500,0.0,5.5,0.011,1.0,1.0,2.0,1.5
4959,500,0.0,6.5,0.013,0.5,3.0,2.0,1.0
4960,500,0.0,6.5,0.013,1.0,1.5,1.0,3.0
4961,500,0.0,8.5,0.017,3.0,2.5,2.0,1.0
4962,500,0.0,7.0,0.014,1.5,0.5,4.0,1.0
4963,500,0.0,9.0,0.018,0.5,3.5,0.5,4.5
4964,500,0.0,4.0,0.008,0.5,0.5,1.0,2.0
4965,500,0.0,8.5,0.017,4.5,1.0,1.0,2.0
4966,500,0.0,3.5,0.007,0.5,2.0,0.5,0.5
4967,500,0.0,6.0,0.012,0.5,2.0,2.5,1.0
4968,500,0.0,5.0,0.01,0.5,1.5,1.5,1.5
4969,500,0.0,9.5,0.019,1.5,2.5,2.0,3.5
4970,500,0.0,10.0,0.02,3.0,2.0,4.5,0.5
4971,500,0.0,4.5,0.009,0.5,1.5,2.0,0.5
4972,500,0.0,8.5,0.017,1.5,3.0,3.0,1.0
4973,500,0.0,7.0,0.014,3.5,1.5,1.0,1.0
4974,500,0.0,13.5,0.027,4.5,1.5,4.0,3.5
4975,500,0.0,6.5,0.013,2.5,2.0,0.5,1.5
4976,500,0.0,6.0,0.012,1.5,1.5,2.5,0.5
4977,500,0.0,8.0,0.016,2.5,1.0,3.0,1.5
4978,500,0.0,6.5,0.013,1.0,3.0,2.0,0.5
4979,500,0.0,11.0,0.022,4.0,3.0,1.5,2.5
4980,500,0.0,5.0,0.01,1.5,1.5,1.5,0.5
4981,500,0.0,6.5,0.013,0.5,2.5,2.0,1.5
4982,500,0.0,5.5,0.011,0.5,2.5,0.5,2.0
4983,500,0.0,13.5,0.027,4.5,5.0,2.0,2.0
4984,500,0.0,9.5,0.019,4.0,3.0,1.5,1.0
4985,500,0.0,5.5,0.011,3.0,1.5,0.5,0.5
4986,500,0.0,11.5,0.023,3.0,3.5,2.5,2.5
4987,500,0.0,9.0,0.018,0.5,1.5,4.5,2.5
4988,500,0.0,8.0,0.016,1.0,2.0,3.5,1.5
4989,500,0.0,6.5,0.013,2.0,0.5,0.5,3.5
4990,500,0.0,8.5,0.017,2.5,0.5,5.0,0.5
4991,500,0.0,8.0,0.016,1.0,1.0,2.0,4.0
4992,500,0.0,7.5,0.015,0.5,1.0,3.5,2.5
4993,500,0.0,5.0,0.01,0.5,1.0,2.5,1.0
4994,500,0.0,3.5,0.007,0.5,1.5,0.5,1.0
4995,500,0.0,7.0,0.014,2.0,2.0,1.0,2.0
4996,500,0.0,10.0,0.02,4.5,2.0,3.0,0.5
4997,500,0.0,7.5,0.015,0.5,1.5,2.0,3.5
4998,500,0.0,11.5,0.023,5.0,2.5,0.5,3.5
4999,500,0.0,11.0,0.022,4.0,3.0,2.0,2.0
5000,500,0.0,8.5,0.017,1.5,1.0,3.0,3.0
5001,500,0.0,11.0,0.022,1.5,1.5,5.0,3.0
5002,500,0.0,10.5,0.021,2.0,4.5,1.5,2.5
5003,500,0.0,3.5,0.007,1.5,1.0,0.5,0.5
5004,500,0.0,9.5,0.019,1.5,2.0,4.0,2.0
5005,500,0.0,3.5,0.007,0.5,1.5,1.0,0.5
5006,500,0.0,6.5,0.013,3.5,0.5,2.0,0.5
5007,500,0.0,7.5,0.015,1.0,4.5,1.5,0.5
5008,500,0.0,11.0,0.022,3.5,2.0,4.0,1.5
5009,500,0.0,4.5,0.009,0.5,1.0,2.0,1.0
5010,500,0.0,12.5,0.025,2.5,1.5,5.0,3.5
5011,500,0.0,10.0,0.02,1.5,3.0,4.0,1.5
5012,500,0.0,9.0,0.018,0.5,1.0,2.0,5.5
5013,500,0.0,12.0,0.024,7.0,1.0,3.5,0.5
5014,500,0.0,9.5,0.019,3.5,4.0,1.5,0.5
5015,500,0.0,6.0,0.012,3.0,1.5,1.0,0.5
5016,500,0.0,9.5,0.019,1.5,2.5,3.5,2.0
5017,500,0.0,9.5,0.019,1.0,4.0,2.5,2.0
5018,500,0.0,6.0,0.012,1.5,2.0,1.0,1.5
5019,500,0.0,17.5,0.035,2.0,10.0,2.0,3.5
5020,500,0.0,7.0,0.014,1.0,3.5,0.5,2.0
5021,500,0.0,8.5,0.017,1.0,1.0,4.0,2.5
5022,500,0.0,6.0,0.012,0.5,3.0,0.5,2.0
5023,500,0.0,7.0,0.014,3.0,2.0,1.0,1.0
5024,500,0.0,17.5,0.035,1.0,8.0,7.0,1.5
5025,500,0.0,8.0,0.016,3.5,2.5,0.5,1.5
5026,500,0.0,4.5,0.009,2.5,0.5,1.0,0.5
5027,500,0.0,14.5,0.029,5.5,3.0,4.5,1.5
5028,500,0.0,8.5,0.017,2.0,3.0,3.0,0.5
5029,500,0.0,6.5,0.013,3.5,1.0,1.5,0.5
5030,500,0.0,9.5,0.019,3.0,0.5,1.0,5.0
5031,500,0.0,9.0,0.018,2.5,2.0,2.0,2.5
5032,500,0.0,6.5,0.013,0.5,1.0,0.5,4.5
5033,500,0.0,7.0,0.014,0.5,1.5,2.5,2.5
5034,500,0.0,8.5,0.017,3.0,1.0,4.0,0.5
5035,500,0.0,8.0,0.016,1.0,3.5,1.5,2.0
5036,500,0.0,5.5,0.011,0.5,0.5,3.5,1.0
5037,500,0.0,11.5,0.023,2.0,5.0,1.0,3.5
5038,500,0.0,8.0,0.016,2.5,1.5,2.0,2.0
5039,500,0.0,6.5,0.013,2.5,1.0,2.0,1.0
5040,500,0.0,11.0,0.022,1.5,2.5,4.5,2.5
5041,500,0.0,2.5,0.005,0.5,1.0,0.5,0.5
5042,500,0.0,7.5,0.015,0.5,0.5,5.0,1.5
5043,500,0.0,5.5,0.011,1.0,2.5,0.5,1.5
5044,500,0.0,7.0,0.014,4.0,2.0,0.5,0.5
5045,500,0.0,5.0,0.01,1.5,1.0,2.0,0.5
5046,500,0.0,6.5,0.013,0.5,3.0,2.5,0.5
5047,500,0.0,6.5,0.013,1.5,2.0,1.5,1.5
5048,500,0.0,9.5,0.019,1.5,1.5,0.5,6.0
5049,500,0.0,3.0,0.006,0.5,1.5,0.5,0.5
5050,500,0.0,3.0,0.006,0.5,1.0,1.0,0.5
5051,500,0.0,9.5,0.019,1.5,4.5,1.5,2.0
5052,500,0.0,14.5,0.029,4.5,3.0,3.5,3.5
5053,500,0.0,12.5,0.025,2.5,0.5,2.0,7.5
5054,500,0.0,9.5,0.019,1.5,1.5,2.5,4.0
5055,500,0.0,7.0,0.014,0.5,3.0,1.0,2.5
5056,500,0.0,5.0,0.01,0.5,0.0,2.0,2.5
5057,500,0.0,10.0,0.02,3.5,4.0,1.5,1.0
5058,500,0.0,9.5,0.019,2.0,2.5,1.0,4.0
5059,500,0.0,9.0,0.018,2.5,4.0,1.0,1.5
5060,500,0.0,12.0,0.024,3.5,0.5,3.5,4.5
5061,500,0.0,10.5,0.021,4.5,2.5,2.0,1.5
5062,500,0.0,12.5,0.025,2.0,5.0,2.5,3.0
5063,500,0.0,3.0,0.006,1.5,0.0,0.5,1.0
5064,500,0.0,9.5,0.019,2.0,4.0,0.5,3.0
5065,500,0.0,5.0,0.01,1.5,0.5,1.5,1.5
5066,500,0.0,6.0,0.012,1.0,0.5,1.5,3.0
5067,500,0.0,6.0,0.012,0.5,1.5,0.5,3.5
5068,500,0.0,3.0,0.006,0.5,1.0,1.0,0.5
5069,500,0.0,7.5,0.015,4.0,1.5,0.5,1.5
5070,500,0.0,11.0,0.022,3.0,1.0,3.0,4.0
5071,500,0.0,9.0,0.018,4.0,3.0,1.0,1.0
5072,500,0.0,5.0,0.01,1.0,1.5,2.0,0.5
5073,500,0.0,6.5,0.013,0.5,1.0,4.0,1.0
5074,500,0.0,10.0,0.02,2.0,1.5,1.0,5.5
5075,500,0.0,11.5,0.023,2.0,4.5,2.5,2.5
5076,500,0.0,11.5,0.023,1.5,5.0,1.5,3.5
5077,500,0.0,7.0,0.014,3.0,0.5,2.5,1.0
5078,500,0.0,4.5,0.009,1.0,1.0,1.5,1.0
5079,500,0.0,8.5,0.017,5.5,1.0,1.5,0.5
5080,500,0.0,12.0,0.024,3.5,0.5,7.0,1.0
5081,500,0.0,7.0,0.014,2.0,0.5,0.5,4.0
5082,500,0.0,12.5,0.025,3.5,2.0,4.5,2.5
5083,500,0.0,4.5,0.009,1.5,0.5,1.5,1.0
5084,500,0.0,13.5,0.027,8.5,2.0,1.5,1.5
5085,500,0.0,4.5,0.009,2.0,1.0,0.5,1.0
5086,500,0.0,11.5,0.023,7.0,2.5,1.0,1.0
5087,500,0.0,7.5,0.015,2.0,0.0,5.0,0.5
5088,500,0.0,5.5,0.011,2.0,1.0,1.5,1.0
5089,500,0.0,7.5,0.015,2.0,2.5,1.5,1.5
5090,500,0.0,5.0,0.01,0.5,0.5,0.5,3.5
5091,500,0.0,7.5,0.015,3.5,0.5,1.0,2.5
5092,500,0.0,3.0,0.006,0.5,1.0,1.0,0.5
5093,500,0.0,11.0,0.022,4.5,3.0,3.0,0.5
5094,500,0.0,12.0,0.024,3.5,3.0,2.5,3.0
5095,500,0.0,6.0,0.012,1.5,0.5,1.5,2.5
5096,500,0.0,9.0,0.018,3.0,3.5,2.0,0.5
5097,500,0.0,8.5,0.017,2.0,2.0,1.5,3.0
5098,500,0.0,5.5,0.011,4.0,1.0,0.0,0.5
5099,500,0.0,15.0,0.03,3.0,4.5,7.0,0.5
5100,500,0.0,7.5,0.015,1.0,1.0,2.0,3.5
5101,500,0.0,6.5,0.013,3.0,1.0,1.5,1.0
5102,500,0.0,13.5,0.027,3.5,4.0,5.0,1.0
5103,500,0.0,9.5,0.019,2.5,3.5,2.0,1.5
5104,500,0.0,7.0,0.014,3.0,2.0,1.5,0.5
