episode,n_steps,duration_s,team_total_reward,team_reward_per_step,agent_0_total,agent_1_total,agent_2_total,agent_3_total
7551,500,0.0,12.93,0.02586,5.22,2.475,2.71,2.525
7552,500,0.0,7.445,0.01489,2.65,2.5,-0.3,2.595
7553,500,0.0,10.655,0.02131,2.675,2.63,2.48,2.87
7554,500,0.0,10.435,0.02087,2.54,2.555,2.51,2.83
7555,500,0.0,10.2,0.0204,2.74,2.59,2.5,2.37
7556,500,0.0,10.33,0.02066,2.48,2.585,2.695,2.57
7557,500,0.0,13.3,0.0266,5.12,2.835,2.64,2.705
7558,500,0.0,8.42,0.01684,1.585,2.34,2.14,2.355
7559,500,0.0,10.98,0.02196,2.705,2.745,2.81,2.72
7560,500,0.0,10.79,0.02158,2.71,2.655,2.745,2.68
7561,500,0.0,9.305,0.01861,2.145,2.495,2.5,2.165
7562,500,0.0,10.78,0.02156,2.69,2.725,2.7,2.665
7563,500,0.0,10.94,0.02188,2.76,2.58,2.78,2.82
7564,500,0.0,8.975,0.01795,2.355,2.245,2.335,2.04
7565,500,0.0,7.825,0.01565,2.0,1.48,2.115,2.23
7566,500,0.0,9.32,0.01864,2.255,2.51,2.46,2.095
7567,500,0.0,8.615,0.01723,2.83,2.835,0.04,2.91
7568,500,0.0,7.475,0.01495,1.445,1.575,1.975,2.48
7569,500,0.0,6.255,0.01251,1.535,2.365,0.635,1.72
7570,500,0.0,10.56,0.02112,2.73,2.895,2.63,2.305
7571,500,0.0,11.14,0.02228,2.725,2.725,2.885,2.805
7572,500,0.0,9.98,0.01996,2.745,1.88,2.655,2.7
7573,500,0.0,6.63,0.01326,2.44,-1.25,2.88,2.56
7574,500,0.0,8.59,0.01718,1.905,2.625,2.15,1.91
7575,500,0.0,13.69,0.02738,2.66,5.635,2.66,2.735
7576,500,0.0,5.365,0.01073,1.815,2.07,2.475,-0.995
7577,500,0.0,9.42,0.01884,2.41,2.255,2.375,2.38
7578,500,0.0,13.34,0.02668,2.7,2.635,2.545,5.46
7579,500,0.0,8.565,0.01713,2.405,2.135,1.985,2.04
7580,500,0.0,15.9,0.0318,5.81,2.705,2.545,4.84
7581,500,0.0,10.675,0.02135,2.535,2.74,2.68,2.72
7582,500,0.0,9.95,0.0199,2.075,2.665,2.505,2.705
7583,500,0.0,11.0,0.022,2.84,2.555,2.83,2.775
7584,500,0.0,10.16,0.02032,2.725,2.685,2.24,2.51
7585,500,0.0,9.285,0.01857,2.495,2.345,2.34,2.105
7586,500,0.0,10.825,0.02165,2.685,2.89,2.65,2.6
7587,500,0.0,5.885,0.01177,2.04,2.615,2.705,-1.475
7588,500,0.0,7.27,0.01454,2.54,2.335,-0.275,2.67
7589,500,0.0,6.555,0.01311,2.235,-0.865,2.505,2.68
7590,500,0.0,9.38,0.01876,2.42,2.64,1.69,2.63
7591,500,0.0,8.655,0.01731,2.22,2.3,2.105,2.03
7592,500,0.0,11.1,0.0222,2.885,2.775,2.84,2.6
7593,500,0.0,6.46,0.01292,1.735,1.61,1.075,2.04
7594,500,0.0,11.03,0.02206,2.75,2.795,2.705,2.78
7595,500,0.0,11.485,0.02297,2.685,3.0,2.84,2.96
7596,500,0.0,9.07,0.01814,2.27,2.07,2.245,2.485
7597,500,0.0,13.96,0.02792,2.785,5.81,2.615,2.75
7598,500,0.0,10.695,0.02139,2.625,2.695,2.875,2.5
7599,500,0.0,10.835,0.02167,2.735,2.655,2.755,2.69
7600,500,0.0,9.345,0.01869,2.165,2.355,2.23,2.595
7601,500,0.0,11.37,0.02274,2.85,2.89,2.815,2.815
7602,500,0.0,11.23,0.02246,2.85,2.87,2.795,2.715
7603,500,0.0,9.135,0.01827,2.285,2.25,2.39,2.21
7604,500,0.0,8.855,0.01771,2.725,2.765,2.76,0.605
7605,500,0.0,10.57,0.02114,2.535,2.75,2.94,2.345
7606,500,0.0,9.535,0.01907,2.435,2.01,2.69,2.4
7607,500,0.0,10.205,0.02041,2.425,2.48,2.74,2.56
7608,500,0.0,13.135,0.02627,2.645,2.615,5.605,2.27
7609,500,0.0,9.59,0.01918,2.795,2.04,2.185,2.57
7610,500,0.0,11.02,0.02204,2.795,2.685,2.715,2.825
7611,500,0.0,9.95,0.0199,2.66,2.915,2.325,2.05
7612,500,0.0,9.925,0.01985,2.565,2.575,2.265,2.52
7613,500,0.0,6.115,0.01223,1.865,2.475,2.635,-0.86
7614,500,0.0,9.85,0.0197,2.805,2.23,2.11,2.705
7615,500,0.0,6.135,0.01227,2.75,1.805,1.605,-0.025
7616,500,0.0,10.64,0.02128,2.94,2.225,2.875,2.6
7617,500,0.0,8.435,0.01687,2.27,2.3,2.04,1.825
7618,500,0.0,11.025,0.02205,2.815,2.72,2.62,2.87
7619,500,0.0,6.995,0.01399,1.6,1.755,2.78,0.86
7620,500,0.0,11.435,0.02287,2.86,2.865,2.835,2.875
7621,500,0.0,5.71,0.01142,-0.11,3.04,-0.055,2.835
7622,500,0.0,11.585,0.02317,2.88,2.875,2.92,2.91
7623,500,0.0,12.09,0.02418,5.235,2.5,2.25,2.105
7624,500,0.0,5.805,0.01161,2.295,-1.125,2.17,2.465
7625,500,0.0,9.19,0.01838,2.625,1.86,1.99,2.715
7626,500,0.0,10.76,0.02152,2.68,2.445,2.71,2.925
7627,500,0.0,11.215,0.02243,2.785,2.83,2.7,2.9
7628,500,0.0,11.065,0.02213,2.695,2.775,2.78,2.815
7629,500,0.0,9.815,0.01963,2.23,2.585,2.28,2.72
7630,500,0.0,10.73,0.02146,2.505,2.755,2.79,2.68
7631,500,0.0,10.795,0.02159,2.14,2.97,2.82,2.865
7632,500,0.0,10.615,0.02123,2.52,2.68,2.795,2.62
7633,500,0.0,6.84,0.01368,1.62,1.44,1.87,1.91
7634,500,0.0,7.365,0.01473,2.7,-0.02,2.57,2.115
7635,500,0.0,10.945,0.02189,2.67,2.715,2.71,2.85
7636,500,0.0,9.51,0.01902,2.565,2.36,2.34,2.245
7637,500,0.0,10.225,0.02045,2.415,2.58,2.42,2.81
7638,500,0.0,9.64,0.01928,2.54,2.55,2.23,2.32
7639,500,0.0,7.96,0.01592,2.295,1.865,1.56,2.24
7640,500,0.0,8.485,0.01697,2.405,2.515,1.825,1.74
7641,500,0.0,8.52,0.01704,1.83,2.34,2.53,1.82
7642,500,0.0,11.045,0.02209,2.675,2.825,2.77,2.775
7643,500,0.0,10.87,0.02174,2.76,2.72,2.65,2.74
7644,500,0.0,10.945,0.02189,2.765,2.755,2.7,2.725
7645,500,0.0,11.385,0.02277,2.865,2.805,2.815,2.9
7646,500,0.0,9.44,0.01888,2.19,1.955,2.54,2.755
7647,500,0.0,9.535,0.01907,2.425,2.21,2.25,2.65
7648,500,0.0,6.265,0.01253,2.255,2.335,1.56,0.115
7649,500,0.0,8.665,0.01733,2.285,1.945,1.905,2.53
7650,500,0.0,10.755,0.02151,2.715,2.76,2.575,2.705
7651,500,0.0,11.185,0.02237,2.71,2.73,2.93,2.815
7652,500,0.0,10.62,0.02124,2.745,2.37,2.825,2.68
7653,500,0.0,9.68,0.01936,2.34,2.52,2.16,2.66
7654,500,0.0,10.455,0.02091,2.46,2.55,2.69,2.755
7655,500,0.0,10.76,0.02152,2.715,2.755,2.64,2.65
7656,500,0.0,10.775,0.02155,2.485,2.59,2.895,2.805
7657,500,0.0,10.685,0.02137,2.775,2.69,2.46,2.76
7658,500,0.0,7.625,0.01525,1.815,1.66,2.01,2.14
7659,500,0.0,9.535,0.01907,2.12,2.9,2.19,2.325
7660,500,0.0,7.22,0.01444,1.79,2.045,1.76,1.625
7661,500,0.0,9.175,0.01835,2.545,1.965,2.46,2.205
7662,500,0.0,14.715,0.02943,2.92,2.91,3.03,5.855
7663,500,0.0,8.375,0.01675,2.065,1.785,2.065,2.46
7664,500,0.0,11.365,0.02273,2.92,2.82,2.81,2.815
7665,500,0.0,5.97,0.01194,0.785,1.71,2.415,1.06
7666,500,0.0,7.835,0.01567,1.595,1.595,2.15,2.495
7667,500,0.0,7.895,0.01579,2.045,1.77,2.145,1.935
7668,500,0.0,5.89,0.01178,1.08,0.79,2.035,1.985
7669,500,0.0,10.955,0.02191,2.665,2.725,2.79,2.775
7670,500,0.0,11.195,0.02239,2.685,2.865,2.76,2.885
7671,500,0.0,11.16,0.02232,2.68,2.945,2.705,2.83
7672,500,0.0,11.09,0.02218,4.795,2.18,1.755,2.36
7673,500,0.0,9.445,0.01889,2.5,2.365,2.175,2.405
7674,500,0.0,8.48,0.01696,2.115,1.615,2.46,2.29
7675,500,0.0,10.59,0.02118,2.45,2.59,2.71,2.84
7676,500,0.0,8.955,0.01791,2.0,2.245,2.11,2.6
7677,500,0.0,10.54,0.02108,2.775,2.695,2.735,2.335
7678,500,0.0,9.57,0.01914,2.17,2.34,2.305,2.755
7679,500,0.0,13.46,0.02692,2.75,2.61,2.78,5.32
7680,500,0.0,8.49,0.01698,2.635,2.15,1.895,1.81
7681,500,0.0,10.995,0.02199,2.7,2.86,2.76,2.675
7682,500,0.0,9.595,0.01919,2.12,2.21,2.475,2.79
7683,500,0.0,8.32,0.01664,2.265,2.225,1.935,1.895
7684,500,0.0,8.715,0.01743,1.86,2.75,2.155,1.95
7685,500,0.0,10.87,0.02174,2.76,2.855,2.405,2.85
7686,500,0.0,10.84,0.02168,2.76,2.865,2.675,2.54
7687,500,0.0,8.39,0.01678,2.145,2.375,1.46,2.41
7688,500,0.0,10.565,0.02113,2.64,2.35,2.745,2.83
7689,500,0.0,8.035,0.01607,1.825,1.995,1.95,2.265
7690,500,0.0,7.59,0.01518,2.55,2.665,2.745,-0.37
7691,500,0.0,6.35,0.0127,1.89,0.99,1.735,1.735
7692,500,0.0,10.295,0.02059,2.7,2.445,2.51,2.64
7693,500,0.0,8.99,0.01798,2.74,3.035,2.98,0.235
7694,500,0.0,10.665,0.02133,2.715,2.82,2.305,2.825
7695,500,0.0,10.395,0.02079,2.55,2.61,2.765,2.47
7696,500,0.0,11.355,0.02271,2.91,2.76,2.915,2.77
7697,500,0.0,9.51,0.01902,2.11,2.665,2.45,2.285
7698,500,0.0,11.335,0.02267,2.79,2.79,2.945,2.81
7699,500,0.0,11.15,0.0223,2.835,2.76,2.815,2.74
7700,500,0.0,9.67,0.01934,2.285,2.735,2.43,2.22
7701,500,0.0,10.995,0.02199,2.73,2.62,2.89,2.755
7702,500,0.0,10.355,0.02071,2.585,2.61,2.53,2.63
7703,500,0.0,11.17,0.02234,2.78,2.785,2.77,2.835
7704,500,0.0,10.48,0.02096,2.825,2.695,2.135,2.825
7705,500,0.0,10.4,0.0208,2.4,2.57,2.675,2.755
7706,500,0.0,10.3,0.0206,2.46,2.56,2.675,2.605
7707,500,0.0,10.66,0.02132,2.62,2.83,2.53,2.68
7708,500,0.0,11.085,0.02217,2.705,2.75,2.805,2.825
7709,500,0.0,9.46,0.01892,2.33,2.165,2.6,2.365
7710,500,0.0,10.92,0.02184,2.705,2.655,2.71,2.85
7711,500,0.0,11.2,0.0224,2.905,2.77,2.695,2.83
7712,500,0.0,6.25,0.0125,1.815,1.565,0.94,1.93
7713,500,0.0,7.245,0.01449,1.2,2.085,1.92,2.04
7714,500,0.0,8.905,0.01781,2.22,2.21,1.97,2.505
7715,500,0.0,10.82,0.02164,2.435,2.4,2.91,3.075
7716,500,0.0,5.755,0.01151,1.225,0.805,2.015,1.71
7717,500,0.0,10.12,0.02024,2.45,2.7,2.37,2.6
7718,500,0.0,9.68,0.01936,2.47,2.13,2.425,2.655
7719,500,0.0,11.0,0.022,2.73,2.73,2.74,2.8
7720,500,0.0,5.85,0.0117,2.26,2.605,-0.795,1.78
7721,500,0.0,9.505,0.01901,2.5,2.4,2.26,2.345
7722,500,0.0,9.91,0.01982,2.335,2.495,2.5,2.58
7723,500,0.0,11.01,0.02202,2.7,2.735,2.87,2.705
7724,500,0.0,12.69,0.02538,2.405,5.18,2.325,2.78
7725,500,0.0,11.485,0.02297,2.81,2.96,2.85,2.865
7726,500,0.0,10.585,0.02117,2.895,2.61,2.345,2.735
7727,500,0.0,9.625,0.01925,2.165,2.41,2.465,2.585
7728,500,0.0,10.465,0.02093,2.34,2.72,2.69,2.715
7729,500,0.0,9.17,0.01834,2.1,2.27,2.535,2.265
7730,500,0.0,10.475,0.02095,2.66,2.64,2.735,2.44
7731,500,0.0,10.705,0.02141,2.71,2.495,2.89,2.61
7732,500,0.0,6.275,0.01255,1.005,2.32,1.99,0.96
7733,500,0.0,9.125,0.01825,2.25,2.26,2.5,2.115
7734,500,0.0,7.2,0.0144,2.73,2.6,1.945,-0.075
7735,500,0.0,8.72,0.01744,1.87,2.04,2.255,2.555
7736,500,0.0,11.985,0.02397,2.25,2.66,5.425,1.65
7737,500,0.0,9.125,0.01825,2.115,1.935,2.605,2.47
7738,500,0.0,8.625,0.01725,0.11,2.835,2.88,2.8
7739,500,0.0,5.125,0.01025,1.595,2.205,-0.82,2.145
7740,500,0.0,11.265,0.02253,2.885,2.78,2.7,2.9
7741,500,0.0,8.98,0.01796,1.755,1.985,2.685,2.555
7742,500,0.0,9.685,0.01937,2.125,2.385,2.54,2.635
7743,500,0.0,11.54,0.02308,1.845,2.13,2.22,5.345
7744,500,0.0,10.52,0.02104,2.795,2.45,2.555,2.72
7745,500,0.0,11.155,0.02231,2.82,2.645,2.79,2.9
7746,500,0.0,6.075,0.01215,1.58,1.545,1.325,1.625
7747,500,0.0,10.88,0.02176,2.745,2.555,2.815,2.765
7748,500,0.0,11.145,0.02229,2.87,2.855,2.615,2.805
7749,500,0.0,8.075,0.01615,1.94,1.46,2.02,2.655
7750,500,0.0,10.265,0.02053,2.4,2.675,2.725,2.465
7751,500,0.0,8.59,0.01718,1.675,2.445,2.13,2.34
7752,500,0.0,9.965,0.01993,2.69,2.575,2.595,2.105
7753,500,0.0,10.255,0.02051,2.495,2.475,2.76,2.525
7754,500,0.0,14.285,0.02857,2.97,2.87,5.775,2.67
7755,500,0.0,7.09,0.01418,2.53,2.285,-0.055,2.33
7756,500,0.0,9.21,0.01842,1.955,2.595,2.295,2.365
7757,500,0.0,9.005,0.01801,1.82,2.19,2.615,2.38
7758,500,0.0,10.935,0.02187,2.67,2.62,2.87,2.775
7759,500,0.0,8.55,0.0171,1.54,2.91,2.01,2.09
7760,500,0.0,6.96,0.01392,2.21,1.445,1.73,1.575
7761,500,0.0,8.38,0.01676,2.27,1.915,2.035,2.16
7762,500,0.0,9.84,0.01968,2.54,2.56,2.14,2.6
7763,500,0.0,9.735,0.01947,2.395,2.44,2.785,2.115
7764,500,0.0,11.055,0.02211,2.8,2.735,2.795,2.725
7765,500,0.0,14.235,0.02847,2.9,2.635,5.885,2.815
7766,500,0.0,5.615,0.01123,1.715,-0.15,1.985,2.065
7767,500,0.0,8.965,0.01793,2.47,2.61,1.925,1.96
7768,500,0.0,10.8,0.0216,2.615,2.75,2.685,2.75
7769,500,0.0,6.745,0.01349,2.81,0.89,1.44,1.605
7770,500,0.0,11.125,0.02225,2.77,2.73,2.73,2.895
7771,500,0.0,11.015,0.02203,2.795,2.775,2.74,2.705
7772,500,0.0,11.195,0.02239,2.725,2.88,2.805,2.785
7773,500,0.0,9.12,0.01824,2.49,1.945,2.335,2.35
7774,500,0.0,14.05,0.0281,2.71,5.725,2.82,2.795
7775,500,0.0,8.78,0.01756,2.6,2.33,1.53,2.32
7776,500,0.0,14.015,0.02803,5.68,2.87,2.64,2.825
7777,500,0.0,9.47,0.01894,2.545,2.625,2.335,1.965
7778,500,0.0,10.04,0.02008,2.65,2.475,2.62,2.295
7779,500,0.0,10.155,0.02031,2.74,2.51,2.515,2.39
7780,500,0.0,11.07,0.02214,2.47,2.97,2.965,2.665
7781,500,0.0,11.01,0.02202,2.81,2.715,2.74,2.745
7782,500,0.0,8.655,0.01731,2.17,2.255,2.14,2.09
7783,500,0.0,7.525,0.01505,1.84,1.7,2.05,1.935
7784,500,0.0,6.395,0.01279,1.69,1.525,1.685,1.495
7785,500,0.0,8.63,0.01726,1.84,2.265,2.14,2.385
7786,500,0.0,8.71,0.01742,2.86,2.805,2.865,0.18
7787,500,0.0,8.35,0.0167,2.985,2.59,2.845,-0.07
7788,500,0.0,11.42,0.02284,2.85,2.88,2.855,2.835
7789,500,0.0,11.265,0.02253,2.855,2.935,2.775,2.7
7790,500,0.0,8.485,0.01697,2.96,0.15,2.745,2.63
7791,500,0.0,10.835,0.02167,2.545,2.66,2.865,2.765
7792,500,0.0,11.495,0.02299,2.96,2.865,2.755,2.915
7793,500,0.0,11.225,0.02245,2.885,2.865,2.72,2.755
7794,500,0.0,8.45,0.0169,2.455,2.17,2.165,1.66
7795,500,0.0,8.005,0.01601,2.65,-0.05,2.825,2.58
7796,500,0.0,14.39,0.02878,2.765,2.875,5.89,2.86
7797,500,0.0,14.27,0.02854,2.925,5.685,2.905,2.755
7798,500,0.0,9.975,0.01995,2.365,2.365,2.615,2.63
7799,500,0.0,8.9,0.0178,2.79,2.28,2.295,1.535
7800,500,0.0,7.63,0.01526,1.715,1.735,2.05,2.13
7801,500,0.0,9.5,0.019,2.505,2.57,2.395,2.03
7802,500,0.0,11.18,0.02236,1.815,5.365,2.215,1.785
7803,500,0.0,9.14,0.01828,2.315,2.205,2.62,2.0
7804,500,0.0,7.835,0.01567,2.735,-0.16,2.74,2.52
7805,500,0.0,8.52,0.01704,2.465,1.995,2.015,2.045
7806,500,0.0,7.48,0.01496,2.04,3.035,0.985,1.42
7807,500,0.0,8.555,0.01711,2.7,2.805,2.955,0.095
7808,500,0.0,11.185,0.02237,2.92,2.75,2.79,2.725
7809,500,0.0,6.425,0.01285,2.54,2.49,1.9,-0.505
7810,500,0.0,7.78,0.01556,1.525,1.89,2.395,1.97
7811,500,0.0,10.97,0.02194,2.725,2.71,2.815,2.72
7812,500,0.0,5.19,0.01038,2.04,-0.865,1.685,2.33
7813,500,0.0,10.83,0.02166,2.87,2.52,2.73,2.71
7814,500,0.0,13.15,0.0263,1.85,5.775,2.715,2.81
7815,500,0.0,10.145,0.02029,2.49,2.385,2.51,2.76
7816,500,0.0,10.545,0.02109,2.55,2.56,2.585,2.85
7817,500,0.0,7.975,0.01595,1.87,2.29,2.1,1.715
7818,500,0.0,9.71,0.01942,2.295,2.65,2.645,2.12
7819,500,0.0,9.225,0.01845,2.275,2.585,1.78,2.585
7820,500,0.0,11.395,0.02279,2.755,2.915,2.805,2.92
7821,500,0.0,9.055,0.01811,1.525,2.61,2.495,2.425
7822,500,0.0,10.115,0.02023,2.505,2.79,2.415,2.405
7823,500,0.0,9.86,0.01972,2.39,2.605,2.565,2.3
7824,500,0.0,10.925,0.02185,2.54,2.845,2.82,2.72
7825,500,0.0,10.95,0.0219,2.73,2.7,2.65,2.87
7826,500,0.0,10.495,0.02099,2.495,2.605,2.595,2.8
7827,500,0.0,12.1,0.0242,5.465,2.1,2.55,1.985
7828,500,0.0,7.07,0.01414,2.66,2.53,2.565,-0.685
7829,500,0.0,8.03,0.01606,2.34,2.18,1.415,2.095
7830,500,0.0,13.255,0.02651,2.57,2.61,2.665,5.41
7831,500,0.0,9.425,0.01885,2.115,2.185,2.7,2.425
7832,500,0.0,10.665,0.02133,2.62,2.605,2.705,2.735
7833,500,0.0,6.175,0.01235,2.11,-0.59,2.385,2.27
7834,500,0.0,8.3,0.0166,2.82,-0.11,2.715,2.875
7835,500,0.0,10.985,0.02197,2.715,2.695,2.815,2.76
7836,500,0.0,10.39,0.02078,2.625,2.46,2.605,2.7
7837,500,0.0,9.0,0.018,2.285,2.445,2.08,2.19
7838,500,0.0,10.7,0.0214,2.45,2.765,2.67,2.815
7839,500,0.0,9.045,0.01809,1.965,2.185,2.42,2.475
7840,500,0.0,6.96,0.01392,1.89,1.73,1.485,1.855
7841,500,0.0,9.24,0.01848,2.41,2.375,2.135,2.32
7842,500,0.0,10.545,0.02109,2.55,2.78,2.68,2.535
7843,500,0.0,10.85,0.0217,2.64,2.675,2.76,2.775
7844,500,0.0,10.805,0.02161,2.7,2.44,2.74,2.925
7845,500,0.0,11.265,0.02253,2.805,2.85,2.915,2.695
7846,500,0.0,11.39,0.02278,2.89,2.935,2.74,2.825
7847,500,0.0,11.33,0.02266,2.785,2.885,2.83,2.83
7848,500,0.0,11.3,0.0226,2.865,2.825,2.855,2.755
7849,500,0.0,10.805,0.02161,2.575,2.63,2.75,2.85
7850,500,0.0,10.86,0.02172,2.775,2.735,2.62,2.73
7851,500,0.0,7.96,0.01592,2.02,1.725,2.385,1.83
7852,500,0.0,9.175,0.01835,2.22,2.24,2.305,2.41
7853,500,0.0,11.08,0.02216,2.685,2.785,2.815,2.795
7854,500,0.0,9.675,0.01935,2.07,2.505,2.475,2.625
7855,500,0.0,10.72,0.02144,2.745,2.33,2.86,2.785
7856,500,0.0,6.605,0.01321,1.625,1.75,1.715,1.515
7857,500,0.0,8.865,0.01773,1.74,2.75,2.145,2.23
7858,500,0.0,8.9,0.0178,2.49,2.4,1.925,2.085
7859,500,0.0,8.045,0.01609,2.745,0.145,2.475,2.68
7860,500,0.0,13.93,0.02786,2.895,2.65,2.74,5.645
7861,500,0.0,9.505,0.01901,2.33,2.515,2.375,2.285
7862,500,0.0,7.61,0.01522,-0.24,2.615,2.68,2.555
7863,500,0.0,10.995,0.02199,2.565,2.74,2.83,2.86
7864,500,0.0,10.495,0.02099,2.475,2.625,2.78,2.615
7865,500,0.0,10.935,0.02187,2.945,2.955,2.725,2.31
7866,500,0.0,10.465,0.02093,2.44,2.795,2.86,2.37
7867,500,0.0,10.07,0.02014,2.715,2.58,2.27,2.505
7868,500,0.0,6.915,0.01383,1.465,1.605,1.66,2.185
7869,500,0.0,11.005,0.02201,2.755,2.74,2.81,2.7
7870,500,0.0,9.605,0.01921,2.44,2.09,2.51,2.565
7871,500,0.0,9.0,0.018,2.235,2.215,2.115,2.435
7872,500,0.0,11.48,0.02296,2.915,2.91,2.785,2.87
7873,500,0.0,14.23,0.02846,5.74,2.855,2.805,2.83
7874,500,0.0,8.19,0.01638,2.895,2.645,2.495,0.155
7875,500,0.0,10.275,0.02055,2.34,3.02,2.245,2.67
7876,500,0.0,11.04,0.02208,2.585,2.805,2.79,2.86
7877,500,0.0,9.31,0.01862,2.57,2.01,2.2,2.53
7878,500,0.0,8.305,0.01661,1.67,2.24,2.01,2.385
7879,500,0.0,9.28,0.01856,2.42,2.36,2.51,1.99
7880,500,0.0,10.695,0.02139,1.87,1.725,5.365,1.735
7881,500,0.0,10.635,0.02127,2.725,2.73,2.675,2.505
7882,500,0.0,10.785,0.02157,2.755,2.665,2.57,2.795
7883,500,0.0,9.61,0.01922,2.25,2.785,2.365,2.21
7884,500,0.0,9.395,0.01879,2.665,2.3,2.005,2.425
7885,500,0.0,9.945,0.01989,2.65,2.525,2.245,2.525
7886,500,0.0,11.405,0.02281,2.84,2.89,2.82,2.855
7887,500,0.0,9.795,0.01959,2.34,2.41,2.375,2.67
7888,500,0.0,9.23,0.01846,2.735,2.44,1.91,2.145
7889,500,0.0,8.99,0.01798,2.26,2.47,1.74,2.52
7890,500,0.0,11.16,0.02232,2.74,2.925,2.785,2.71
7891,500,0.0,8.915,0.01783,2.015,2.34,2.315,2.245
7892,500,0.0,9.625,0.01925,2.015,2.555,2.515,2.54
7893,500,0.0,9.64,0.01928,2.285,2.025,2.705,2.625
7894,500,0.0,8.69,0.01738,2.315,2.44,1.32,2.615
7895,500,0.0,7.345,0.01469,2.205,2.63,2.445,0.065
7896,500,0.0,9.8,0.0196,2.535,2.21,2.49,2.565
7897,500,0.0,11.28,0.02256,2.88,2.725,3.055,2.62
7898,500,0.0,10.355,0.02071,2.7,2.56,2.61,2.485
7899,500,0.0,8.485,0.01697,2.025,2.45,1.51,2.5
7900,500,0.0,8.215,0.01643,2.115,2.44,1.425,2.235
7901,500,0.0,10.16,0.02032,2.64,2.395,2.68,2.445
7902,500,0.0,10.735,0.02147,2.605,2.65,2.625,2.855
7903,500,0.0,9.16,0.01832,2.38,2.07,2.515,2.195
7904,500,0.0,11.12,0.02224,2.805,2.695,2.84,2.78
7905,500,0.0,10.105,0.02021,2.275,2.535,2.665,2.63
7906,500,0.0,10.94,0.02188,2.685,2.805,2.75,2.7
7907,500,0.0,11.205,0.02241,2.8,2.71,2.89,2.805
7908,500,0.0,10.635,0.02127,2.815,2.825,2.705,2.29
7909,500,0.0,11.065,0.02213,2.97,2.76,2.565,2.77
7910,500,0.0,9.87,0.01974,2.635,2.525,2.455,2.255
7911,500,0.0,9.815,0.01963,2.475,2.715,2.21,2.415
7912,500,0.0,9.275,0.01855,2.66,1.92,2.545,2.15
7913,500,0.0,10.84,0.02168,2.54,2.695,2.815,2.79
7914,500,0.0,10.915,0.02183,2.07,2.615,4.2,2.03
7915,500,0.0,11.1,0.0222,2.775,2.8,2.78,2.745
7916,500,0.0,7.385,0.01477,1.92,1.445,1.63,2.39
7917,500,0.0,5.425,0.01085,2.155,-0.365,1.675,1.96
7918,500,0.0,8.55,0.0171,2.465,2.165,2.115,1.805
7919,500,0.0,11.08,0.02216,2.88,2.66,2.76,2.78
7920,500,0.0,13.23,0.02646,5.425,2.655,2.385,2.765
7921,500,0.0,7.555,0.01511,2.33,2.18,0.775,2.27
7922,500,0.0,10.715,0.02143,2.805,2.415,2.765,2.73
7923,500,0.0,6.78,0.01356,1.62,2.73,1.075,1.355
7924,500,0.0,8.49,0.01698,1.9,2.515,1.845,2.23
7925,500,0.0,8.21,0.01642,1.555,2.11,2.4,2.145
7926,500,0.0,10.095,0.02019,2.66,2.505,2.225,2.705
7927,500,0.0,10.965,0.02193,2.74,2.79,2.715,2.72
7928,500,0.0,5.84,0.01168,1.35,1.35,1.04,2.1
7929,500,0.0,13.24,0.02648,2.755,2.475,5.42,2.59
7930,500,0.0,11.025,0.02205,2.74,2.815,2.65,2.82
7931,500,0.0,13.86,0.02772,2.84,5.47,2.81,2.74
7932,500,0.0,13.51,0.02702,2.625,2.58,2.815,5.49
7933,500,0.0,10.965,0.02193,2.71,2.79,2.785,2.68
7934,500,0.0,10.75,0.0215,2.48,2.68,2.79,2.8
7935,500,0.0,11.18,0.02236,2.92,2.71,2.735,2.815
7936,500,0.0,12.23,0.02446,2.065,2.385,5.16,2.62
7937,500,0.0,8.21,0.01642,2.155,2.38,1.615,2.06
7938,500,0.0,6.82,0.01364,2.33,-0.605,2.73,2.365
7939,500,0.0,11.505,0.02301,2.135,2.455,4.925,1.99
7940,500,0.0,7.455,0.01491,2.08,1.86,1.485,2.03
7941,500,0.0,8.535,0.01707,2.25,1.92,1.79,2.575
7942,500,0.0,11.5,0.023,2.985,2.81,2.81,2.895
7943,500,0.0,9.055,0.01811,2.565,2.185,2.195,2.11
7944,500,0.0,7.07,0.01414,1.81,2.12,1.92,1.22
7945,500,0.0,8.255,0.01651,1.47,2.055,2.775,1.955
7946,500,0.0,7.65,0.0153,2.35,2.025,2.03,1.245
7947,500,0.0,10.995,0.02199,2.745,2.69,2.78,2.78
7948,500,0.0,9.315,0.01863,2.295,2.24,2.205,2.575
7949,500,0.0,8.99,0.01798,2.22,2.36,2.08,2.33
7950,500,0.0,11.07,0.02214,2.825,2.695,2.83,2.72
7951,500,0.0,9.805,0.01961,2.58,2.515,2.4,2.31
7952,500,0.0,5.13,0.01026,-0.08,2.765,1.985,0.46
7953,500,0.0,2.39,0.00478,0.185,-1.965,2.465,1.705
7954,500,0.0,10.8,0.0216,2.73,2.64,2.78,2.65
7955,500,0.0,7.06,0.01412,1.88,1.45,1.955,1.775
7956,500,0.0,12.8,0.0256,5.68,2.77,1.505,2.845
7957,500,0.0,9.66,0.01932,2.505,2.425,2.45,2.28
7958,500,0.0,8.165,0.01633,1.94,2.25,1.76,2.215
7959,500,0.0,10.335,0.02067,2.52,2.74,2.485,2.59
